it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.18990507719047614	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	0.28067513204283506	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922	-0.090770054852358922
1000	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.1661178639757564	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.15145607266830272	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681	0.014661791307453681
2000	0.16882809428710346	0.16882809428710346	0.16882809428710346	0.16882809428710346	0.16882809428710346	0.16882809428710346	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.13567836941479286	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.20384602711940825	0.38208400068646137	0.38208400068646137	0.38208400068646137	0.38208400068646137	0.38208400068646137	0.38208400068646137	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.11814356828419793	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	0.094894522910526108	-0.2132559063993579	-0.2132559063993579	-0.2132559063993579	-0.2132559063993579	-0.2132559063993579	-0.2132559063993579	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.017534801130594926	0.040783846504266752	0.040783846504266752	0.040783846504266752	0.040783846504266752	0.040783846504266752	0.040783846504266752	0.040783846504266752	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214	0.10895150420888214
3000	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.23351128978707783	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.10259487692050402	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.32406586396918374	0.87396248779883456	0.87396248779883456	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.13384666669099643	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.10106304321855093	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	0.2184375939720683	-0.64045119801175676	-0.64045119801175676	0.099664623096081401	0.099664623096081401	0.099664623096081401	0.099664623096081401	0.099664623096081401	0.099664623096081401	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	-0.031251789770492408	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.0015318337019530892	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.22300282075063282	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544	0.10562826999711544
4000	0.27377604755285573	0.27377604755285573	0.27377604755285573	0.27377604755285573	0.27377604755285573	0.27377604755285573	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.12869965218313142	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.29942118334045215	0.90728019470229038	0.90728019470229038	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.12203424185286676	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.088578088764602367	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	0.26399613074372502	-0.6335041471494347	-0.6335041471494347	0.15174180569998896	0.15174180569998896	0.15174180569998896	0.15174180569998896	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.0066654103302646595	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.040121563418529058	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.21084309457584977	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125	0.035425052596727125
5000	0.3021784929033961	0.3021784929033961	0.3021784929033961	0.3021784929033961	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.1123366183764713	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	0.38764945578376808	1.0948700644184288	1.0948700644184288	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.11201980770628867	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.077394505893884413	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	0.15707903323196021	-0.79269157151503267	-0.79269157151503267	0.19015868519710744	0.19015868519710744	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.00031681067018263231	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.034942112482586885	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.31025494988988367	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787	0.23057042255180787
6000	0.277354327889066	0.277354327889066	0.277354327889066	0.277354327889066	0.277354327889066	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.10779940749062975	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	0.3167078926948807	1.421631440488724	1.421631440488724	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.11716138191277516	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.065821496165072949	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	0.23209886960366397	-1.144277112599658	-1.144277112599658	0.16019294597629086	0.16019294597629086	0.16019294597629086	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	-0.009361974422145411	0.041977911325556796	0.041977911325556796	0.041977911325556796	0.041977911325556796	0.041977911325556796	0.041977911325556796	0.041977911325556796	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.25088639652980776	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734	0.084609023091216734
7000	0.28817195452999123	0.28817195452999123	0.28817195452999123	0.28817195452999123	0.28817195452999123	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.11441946813281903	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	0.36789625355983396	1.1920020923133325	1.1920020923133325	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.1117638890786168	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.073709699912671317	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	0.18557360413277094	-0.90383013778334131	-0.90383013778334131	0.17640806545137444	0.17640806545137444	0.17640806545137444	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.0026555790542022312	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.040709768220147713	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.29418655364716262	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303	0.18232264942706303
8000	0.34742712027360761	0.34742712027360761	0.34742712027360761	0.34742712027360761	0.34742712027360761	0.34742712027360761	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.10807198918695153	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	0.27941783181633528	1.3767206007842512	1.3767206007842512	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.13219966027061864	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.081173921619121486	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	0.36125772622342966	-1.0292934805106435	-1.0292934805106435	0.21522746000298898	0.21522746000298898	0.21522746000298898	0.21522746000298898	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	-0.024127671083667104	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.026898067567830045	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	0.1982439101972138	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382	-0.081839894407094382
